DEP;REG
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
50;25
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
51;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
52;21
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
53;52
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
54;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
55;41
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
56;53
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
57;41
